,Experimental,Ligand,Predicted,Cell,Donor,Animal,Concentration
3,0.025966999999999997,mNeo4,0.03194988395417795,A20,0,Mouse,-8.6814
4,0.30806,mNeo4,0.16862584043394857,A20,0,Mouse,-7.83632
5,0.7000030599999999,mNeo4,0.48935720946614286,A20,0,Mouse,-6.99123
6,0.7974339,mNeo4,0.7895783804523918,A20,0,Mouse,-6.14613
7,0.7625157,mNeo4,0.9481977020752818,A20,0,Mouse,-5.30103
8,0.03566688,mNeo4,8.921814630841974e-05,A20,0,Mouse,-11.26167
9,0.0,mNeo4,0.0006918849593571733,A20,0,Mouse,-10.3716
10,0.0,mNeo4,0.004805807765643636,A20,0,Mouse,-9.52652
11,0.0,mNeo4,0.03194988395417795,A20,0,Mouse,-8.6814
12,0.2687608,mNeo4,0.16862584043394857,A20,0,Mouse,-7.83632
13,0.6692986000000001,mNeo4,0.48935720946614286,A20,0,Mouse,-6.99123
14,0.6105912,mNeo4,0.7895783804523918,A20,0,Mouse,-6.14613
15,0.8203043,mNeo4,0.9481977020752818,A20,0,Mouse,-5.30103
16,0.001055,mNeo4,8.921814630841974e-05,A20,0,Mouse,-11.26167
17,0.0,mNeo4,0.0006918849593571733,A20,0,Mouse,-10.3716
18,0.0,mNeo4,0.004805807765643636,A20,0,Mouse,-9.52652
19,0.0210666,mNeo4,0.03194988395417795,A20,0,Mouse,-8.6814
20,0.33145020000000003,mNeo4,0.16862584043394857,A20,0,Mouse,-7.83632
21,0.6234557000000001,mNeo4,0.48935720946614286,A20,0,Mouse,-6.99123
22,0.74628,mNeo4,0.7895783804523918,A20,0,Mouse,-6.14613
23,0.8112739999999999,mNeo4,0.9481977020752818,A20,0,Mouse,-5.30103
